task,base_task,requested_length,sample_id,method,executed_path,configured_sampled_quantile_sample_count,configured_index_bits_per_token,index_build_seconds,qk_prebuild_seconds,qk_prebuild_layers,qk_batched_allocation_layers,packed_qmse_sample_count,packed_qmse_value_sketch_rank,packed_qmse_value_sketch_bits,packed_qmse_value_sketch_executed,packed_qmse_value_sketch_tail_alpha,packed_qmse_debug_value_sketch_disabled,sampled_candidate_overflow_fraction,sampled_quantile_fallback,metric,score,prediction,answers,prompt_tokens,prefix_tokens,suffix_tokens,generated_tokens,configured_attention_fraction,configured_attention_tokens,configured_candidate_fraction,configured_projection_dim,configured_score_mode,attention_link_ratio,exact_qk_ratio,estimated_retained_mass,temporal_reuse_rate,gpu_kv_storage_ratio,scan_dimension_fraction,diagnostics_enabled,prefill_seconds,query_seconds,decode_seconds,online_seconds,total_seconds
niah_single_2_4096,niah_single_2,4096,niah_single_2_4096_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,The special magic number for glamorous-selling mentioned in the provided text is: 7360307.,"[""7360307""]",3695,3661,34,19,1.0,3661,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.1949340412393212,0.047941144555807114,0.6633901624009013,0.7113313069567084,1.9062653481960297
niah_single_2_4096,niah_single_2,4096,niah_single_2_4096_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.27234182693064213,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,The special magic number for glamorous-selling mentioned in the provided text is: 7360307.,"[""7360307""]",3695,3661,34,19,0.06992624965856323,256,0.06992624965856323,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06995011893703108,0.0,0.0,0.0,1.0,0.0,True,1.2886259201914072,0.31966684479266405,1.5766644105315208,1.896331255324185,3.184957175515592
niah_single_2_4096,niah_single_2,4096,niah_single_2_4096_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,5299055,"[""5299055""]",3698,3662,36,3,1.0,3662,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.213531264103949,0.05095951445400715,0.09948583785444498,0.15044535230845213,1.3639766164124012
niah_single_2_4096,niah_single_2,4096,niah_single_2_4096_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.2630134504288435,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,5299055,"[""5299055""]",3698,3662,36,3,0.06990715456034953,256,0.06990715456034953,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06995301024488601,0.0,0.0,0.0,1.0,0.0,True,1.3092592153698206,0.3147568628191948,0.8348708162084222,1.149627679027617,2.4588868943974376
niah_single_2_8192,niah_single_2,8192,niah_single_2_8192_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9907391,"[""9907391""]",8070,8034,36,3,1.0,8034,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.182130441069603,0.07162274792790413,0.12965961173176765,0.20128235965967178,3.3834128007292747
niah_single_2_8192,niah_single_2,8192,niah_single_2_8192_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.3056074883788824,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9907391,"[""9907391""]",8070,8034,36,3,0.06011949215832711,483,0.06011949215832711,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.059925396803886345,0.0,0.0,0.0,1.0,0.0,True,3.2650007093325257,0.37749503646045923,0.8319752980023623,1.2094703344628215,4.474471043795347
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,8893693,"[""8893693""]",15972,15936,36,3,1.0,15936,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,7.8214783715084195,0.11294565815478563,0.2230400564149022,0.33598571456968784,8.157464086078107
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2947995327413082,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,8893693,"[""8893693""]",15972,15936,36,3,0.06005271084337349,957,0.06005271084337349,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06021464933011958,0.0,0.0,0.0,1.0,0.0,True,7.987746179103851,0.40827513951808214,0.8437627637758851,1.2520379032939672,9.239784082397819
niah_single_2_32768,niah_single_2,32768,niah_single_2_32768_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9418719,"[""9418719""]",32141,32103,38,3,1.0,32103,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,21.482409555464983,0.18921310734003782,0.36326420214027166,0.5524773094803095,22.034886864945292
niah_single_2_32768,niah_single_2,32768,niah_single_2_32768_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.28560980409383774,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9418719,"[""9418719""]",32141,32103,38,3,0.03987166308444694,1280,0.03987166308444694,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.038945151673952044,0.0,0.0,0.0,1.0,0.0,True,21.799823195673525,0.4770233351737261,0.9031467204913497,1.3801700556650758,23.1799932513386
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,71d79665-7181-4dcf-b79e-fc6e5edb0d3c,"[""71d79665-7181-4dcf-b79e-fc6e5edb0d3c""]",3723,3685,38,24,1.0,3685,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.3152902126312256,0.05222996789962053,0.813078218139708,0.8653081860393286,2.180598398670554
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.2606837721541524,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,71d79665-7181-4dcf-b79e-fc6e5edb0d3c,"[""71d79665-7181-4dcf-b79e-fc6e5edb0d3c""]",3723,3685,38,24,0.06947082767978291,256,0.06947082767978291,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.0699155903428616,0.0,0.0,0.0,1.0,0.0,True,1.3457499872893095,0.3140552854165435,1.8312968742102385,2.145352159626782,3.4911021469160914
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,06998731-ddcf-4766-a93b-12cd1c24220e,"[""06998731-ddcf-4766-a93b-12cd1c24220e""]",3715,3679,36,19,1.0,3679,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.3156674578785896,0.053986388258636,0.6657154746353626,0.7197018628939986,2.0353693207725883
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.29814774356782436,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,06998731-ddcf-4766-a93b-12cd1c24220e,"[""06998731-ddcf-4766-a93b-12cd1c24220e""]",3715,3679,36,19,0.06958412612122859,256,0.06958412612122859,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06991388925939143,0.0,0.0,0.0,1.0,0.0,True,1.342526045627892,0.3514327425509691,1.9371158834546804,2.2885486260056496,3.6310746716335416
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,b18753e6-d457-4ad9-a867-a096edd877c8,"[""b18753e6-d457-4ad9-a867-a096edd877c8""]",7405,7369,36,19,1.0,7369,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.053525570780039,0.07136488985270262,0.9292278997600079,1.0005927896127105,4.054118360392749
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2726242607459426,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,b18753e6-d457-4ad9-a867-a096edd877c8,"[""b18753e6-d457-4ad9-a867-a096edd877c8""]",7405,7369,36,19,0.0601167051160266,443,0.0601167051160266,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060110962335215734,0.0,0.0,0.0,1.0,0.0,True,3.148864888586104,0.34474075213074684,1.6020578127354383,1.9467985648661852,5.095663453452289
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,adcc3daf-569f-4ab3-8643-530068a51c68,"[""adcc3daf-569f-4ab3-8643-530068a51c68""]",15996,15956,40,21,1.0,15956,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.412326704710722,0.12210639379918575,1.7754705818369985,1.8975769756361842,10.309903680346906
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2822674149647355,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,adcc3daf-569f-4ab3-8643-530068a51c68,"[""adcc3daf-569f-4ab3-8643-530068a51c68""]",15996,15956,40,21,0.06004011030333417,958,0.06004011030333417,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060203108590602926,0.0,0.0,0.0,1.0,0.0,True,8.542529858648777,0.40342349745333195,1.8221794487908483,2.22560294624418,10.768132804892957
niah_single_3_32768,niah_single_3,32768,niah_single_3_32768_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,73b911d8-12f5-431a-9a52-d2ee22bf18f5,"[""73b911d8-12f5-431a-9a52-d2ee22bf18f5""]",32166,32126,40,24,1.0,32126,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,22.708468412049115,0.20110922027379274,3.341780739836395,3.5428899601101875,26.251358372159302
niah_single_3_32768,niah_single_3,32768,niah_single_3_32768_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.2973244758322835,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,73b911d8-12f5-431a-9a52-d2ee22bf18f5,"[""73b911d8-12f5-431a-9a52-d2ee22bf18f5""]",32166,32126,40,24,0.0398431177239619,1280,0.0398431177239619,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.03925164781169878,0.0,0.0,0.0,1.0,0.0,True,22.966293163597584,0.5084896320477128,2.0365449218079448,2.5450345538556576,25.51132771745324
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9367799,"[""9367799""]",3750,3714,36,3,1.0,3714,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.3778763469308615,0.05721135996282101,0.10858420003205538,0.16579555999487638,1.5436719069257379
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.26142015028744936,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9367799,"[""9367799""]",3750,3714,36,3,0.06892837910608508,256,0.06892837910608508,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.0681424189660535,0.0,0.0,0.0,1.0,0.0,True,1.4825016614049673,0.3189893113449216,0.7961975038051605,1.1151868151500821,2.5976884765550494
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,6262886.,"[""6262886""]",3753,3715,38,4,1.0,3715,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.3667164659127593,0.05831374693661928,0.1564000966027379,0.21471384353935719,1.5814303094521165
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.26027886290103197,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,6262886.,"[""6262886""]",3753,3715,38,4,0.06890982503364737,256,0.06890982503364737,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06821891854774272,0.0,0.0,0.0,1.0,0.0,True,1.581335425376892,0.31802611611783504,0.8531775344163179,1.171203650534153,2.752539075911045
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,7363203,"[""7363203""]",7443,7407,36,3,1.0,7407,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.0581406811252236,0.07438984420150518,0.1594365406781435,0.23382638487964869,3.2919670660048723
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2803996214643121,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,7363203.,"[""7363203""]",7443,7407,36,4,0.06007830430673687,445,0.06007830430673687,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06025513277419572,0.0,0.0,0.0,1.0,0.0,True,3.359605791978538,0.3564092367887497,0.863091285340488,1.2195005221292377,4.579106314107776
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,8639213,"[""8639213""]",16027,15989,38,3,1.0,15989,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.52970137540251,0.12105031870305538,0.25662069115787745,0.3776710098609328,8.907372385263443
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2838600594550371,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,8639213,"[""8639213""]",16027,15989,38,3,0.06004127837888548,960,0.06004127837888548,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.0601245996589302,0.0,0.0,0.0,1.0,0.0,True,8.626005582511425,0.4030319740995765,0.8363976487889886,1.239429622888565,9.86543520539999
niah_multikey_1_32768,niah_multikey_1,32768,niah_multikey_1_32768_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9098979,"[""9098979""]",32193,32155,38,3,1.0,32155,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,23.030490362085402,0.19934136141091585,0.47047154139727354,0.6698129028081894,23.70030326489359
niah_multikey_1_32768,niah_multikey_1,32768,niah_multikey_1_32768_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.29525217041373253,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9098979,"[""9098979""]",32193,32155,38,3,0.03980718395272897,1280,0.03980718395272897,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.03909283368018886,0.0,0.0,0.0,1.0,0.0,True,23.181872211396694,0.49533333629369736,0.9400467230007052,1.4353800592944026,24.617252270691097
niah_multikey_2_4096,niah_multikey_2,4096,niah_multikey_2_4096_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,5839738,"[""5839738""]",3636,3598,38,3,1.0,3598,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.4386839205399156,0.05228631850332022,0.10054599493741989,0.1528323134407401,1.5915162339806557
niah_multikey_2_4096,niah_multikey_2,4096,niah_multikey_2_4096_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.25934611167758703,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,5839738,"[""5839738""]",3636,3598,38,3,0.07115063924402446,256,0.07115063924402446,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.07202146199935845,0.0,0.0,0.0,1.0,0.0,True,1.4410988353192806,0.3134982427582145,0.7894682371988893,1.1029664799571037,2.5440653152763844
niah_multikey_2_4096,niah_multikey_2,4096,niah_multikey_2_4096_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,3374513,"[""3374513""]",3649,3613,36,3,1.0,3613,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.2545321006327868,0.053304304368793964,0.10141623578965664,0.1547205401584506,1.4092526407912374
