task,base_task,requested_length,sample_id,method,executed_path,configured_sampled_quantile_sample_count,configured_index_bits_per_token,index_build_seconds,qk_prebuild_seconds,qk_prebuild_layers,qk_batched_allocation_layers,packed_qmse_sample_count,packed_qmse_value_sketch_rank,packed_qmse_value_sketch_bits,packed_qmse_value_sketch_executed,packed_qmse_value_sketch_tail_alpha,packed_qmse_debug_value_sketch_disabled,sampled_candidate_overflow_fraction,sampled_quantile_fallback,metric,score,prediction,answers,prompt_tokens,prefix_tokens,suffix_tokens,generated_tokens,configured_attention_fraction,configured_attention_tokens,configured_candidate_fraction,configured_projection_dim,configured_score_mode,attention_link_ratio,exact_qk_ratio,estimated_retained_mass,temporal_reuse_rate,gpu_kv_storage_ratio,scan_dimension_fraction,diagnostics_enabled,prefill_seconds,query_seconds,decode_seconds,online_seconds,total_seconds
niah_single_2_4096,niah_single_2,4096,niah_single_2_4096_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,4761823,"[""4761823""]",3701,3663,38,3,1.0,3663,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.223287282511592,0.05222007818520069,0.09954660572111607,0.15176668390631676,1.3750539664179087
niah_single_2_4096,niah_single_2,4096,niah_single_2_4096_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.2977912425994873,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,4761823,"[""4761823""]",3701,3663,38,3,0.06988806988806989,256,0.06988806988806989,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06974631181906177,0.0,0.0,0.0,1.0,0.0,True,1.2984095560386777,0.3495832495391369,0.8041334841400385,1.1537167336791754,2.452126289717853
niah_single_2_8192,niah_single_2,8192,niah_single_2_8192_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,7818732,"[""7818732""]",8073,8035,38,3,1.0,8035,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.129008073359728,0.07160584628582001,0.12969181593507528,0.2012976622208953,3.330305735580623
niah_single_2_8192,niah_single_2,8192,niah_single_2_8192_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.27203603368252516,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,7818732,"[""7818732""]",8073,8035,38,3,0.060112009956440574,483,0.060112009956440574,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06001565596358682,0.0,0.0,0.0,1.0,0.0,True,3.2682517636567354,0.3437536275014281,0.8000401929020882,1.1437938204035163,4.412045584060252
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9284509,"[""9284509""]",15978,15938,40,3,1.0,15938,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,7.739802364259958,0.11189708393067122,0.19629630539566278,0.308193389326334,8.047995753586292
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.29814157634973526,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9284509,"[""9284509""]",15978,15938,40,3,0.06004517505333166,957,0.06004517505333166,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06022449142233557,0.0,0.0,0.0,1.0,0.0,True,8.125772076658905,0.41189202945679426,0.8273900784552097,1.239282107912004,9.365054184570909
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,2754894,"[""2754894""]",15972,15936,36,3,1.0,15936,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,7.863507239148021,0.11219662427902222,0.21281982585787773,0.32501645013689995,8.18852368928492
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2830617977306247,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,2754894,"[""2754894""]",15972,15936,36,3,0.06005271084337349,957,0.06005271084337349,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060205152509964735,0.0,0.0,0.0,1.0,0.0,True,7.997770506888628,0.39641187340021133,0.8247902998700738,1.2212021732702851,9.218972680158913
niah_single_2_32768,niah_single_2,32768,niah_single_2_32768_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,7619862,"[""7619862""]",32141,32103,38,3,1.0,32103,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,21.64790355414152,0.1986674815416336,0.3978943256661296,0.5965618072077632,22.244465361349285
niah_single_2_32768,niah_single_2,32768,niah_single_2_32768_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.3184465058147907,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,7619862,"[""7619862""]",32141,32103,38,3,0.03987166308444694,1280,0.03987166308444694,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.03906920446119304,0.0,0.0,0.0,1.0,0.0,True,21.928514891304076,0.5112980427220464,0.9164535142481327,1.427751556970179,23.356266448274255
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,c9776598-203c-4c25-bd23-5def3e5a87e3,"[""c9776598-203c-4c25-bd23-5def3e5a87e3""]",3719,3683,36,24,1.0,3683,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.3910700269043446,0.05378315504640341,0.8211569478735328,0.8749401029199362,2.2660101298242807
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.25831751339137554,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,c9776598-203c-4c25-bd23-5def3e5a87e3,"[""c9776598-203c-4c25-bd23-5def3e5a87e3""]",3719,3683,36,24,0.06950855281020907,256,0.06950855281020907,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06992271268931778,0.0,0.0,0.0,1.0,0.0,True,1.3189173303544521,0.3116281917318702,1.839707063511014,2.151335255242884,3.4702525855973363
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,1a85910d-5a05-4c11-8ffc-a6b199b479d4,"[""1a85910d-5a05-4c11-8ffc-a6b199b479d4""]",7411,7375,36,24,1.0,7375,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.0044821025803685,0.07046950701624155,1.117851860821247,1.1883213678374887,4.192803470417857
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2705345721915364,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,1a85910d-5a05-4c11-8ffc-a6b199b479d4,"[""1a85910d-5a05-4c11-8ffc-a6b199b479d4""]",7411,7375,36,24,0.06006779661016949,443,0.06006779661016949,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06012363761472718,0.0,0.0,0.0,1.0,0.0,True,3.07579040620476,0.3426360944285989,1.8830048348754644,2.2256409293040633,5.301431335508823
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9ae1a991-524f-43ff-b030-7633a6ded1d8,"[""9ae1a991-524f-43ff-b030-7633a6ded1d8""]",15995,15957,38,22,1.0,15957,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.279176143929362,0.11696617398411036,1.7942376732826233,1.9112038472667336,10.190379991196096
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.27442455757409334,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9ae1a991-524f-43ff-b030-7633a6ded1d8,"[""9ae1a991-524f-43ff-b030-7633a6ded1d8""]",15995,15957,38,22,0.06003634768440183,958,0.06003634768440183,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060238129369059215,0.0,0.0,0.0,1.0,0.0,True,8.40820229332894,0.39171593729406595,1.7627752861008048,2.1544912233948708,10.562693516723812
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,2102f9c9-6457-4bc4-a981-b098b2cf952d,"[""2102f9c9-6457-4bc4-a981-b098b2cf952d""]",15992,15956,36,22,1.0,15956,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.38298862054944,0.11775045655667782,1.705687797628343,1.823438254185021,10.206426874734461
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.28414692636579275,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,2102f9c9-6457-4bc4-a981-b098b2cf952d,"[""2102f9c9-6457-4bc4-a981-b098b2cf952d""]",15992,15956,36,22,0.06004011030333417,958,0.06004011030333417,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060239766336225874,0.0,0.0,0.0,1.0,0.0,True,8.452370471321046,0.4043647861108184,1.7629443239420652,2.1673091100528836,10.61967958137393
niah_single_3_32768,niah_single_3,32768,niah_single_3_32768_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,3373730e-fc31-4597-9f11-9c0f3967e60a,"[""3373730e-fc31-4597-9f11-9c0f3967e60a""]",32160,32124,36,24,1.0,32124,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,22.516939000226557,0.19596034102141857,3.3530024141073227,3.5489627551287413,26.0659017553553
niah_single_3_32768,niah_single_3,32768,niah_single_3_32768_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.32612133119255304,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,3373730e-fc31-4597-9f11-9c0f3967e60a,"[""3373730e-fc31-4597-9f11-9c0f3967e60a""]",32160,32124,36,24,0.03984559830656207,1280,0.03984559830656207,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.0393275184687275,0.0,0.0,0.0,1.0,0.0,True,22.677904055453837,0.5195994423702359,2.416932468302548,2.936531910672784,25.61443596612662
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,4339637,"[""4339637""]",3749,3713,36,3,1.0,3713,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.3549964604899287,0.057721405290067196,0.12409315165132284,0.18181455694139004,1.5368110174313188
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.26565477065742016,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,4339637,"[""4339637""]",3749,3713,36,3,0.06894694317263668,256,0.06894694317263668,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06784869791666667,0.0,0.0,0.0,1.0,0.0,True,1.4782954417169094,0.320226164534688,0.7942939149215817,1.1145200794562697,2.592815521173179
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9610869.,"[""9610869""]",7439,7405,34,4,1.0,7405,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.041747346520424,0.06836865935474634,0.17981057427823544,0.24817923363298178,3.2899265801534057
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2695481004193425,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9610869.,"[""9610869""]",7439,7405,34,4,0.06009453072248481,445,0.06009453072248481,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06029008519672737,0.0,0.0,0.0,1.0,0.0,True,3.1868519755080342,0.33824739418923855,0.8687298353761435,1.206977229565382,4.393829205073416
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9040224,"[""9040224""]",16028,15992,36,3,1.0,15992,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.422193018719554,0.11888344120234251,0.21078733541071415,0.32967077661305666,8.75186379533261
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.27679392229765654,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9040224.,"[""9040224""]",16028,15992,36,4,0.060030015007503754,960,0.060030015007503754,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06010411833455504,0.0,0.0,0.0,1.0,0.0,True,8.455912111327052,0.3935697302222252,0.8685216372832656,1.2620913675054908,9.718003478832543
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9212178,"[""9212178""]",16026,15990,36,3,1.0,15990,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.328105079010129,0.11729434225708246,0.2507172040641308,0.36801154632121325,8.696116625331342
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.27533301431685686,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9212178,"[""9212178""]",16026,15990,36,3,0.0600375234521576,960,0.0600375234521576,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.05993442381086084,0.0,0.0,0.0,1.0,0.0,True,8.433339043520391,0.3927549924701452,0.8201606338843703,1.2129156263545156,9.646254669874907
niah_multikey_1_32768,niah_multikey_1,32768,niah_multikey_1_32768_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,7197531,"[""7197531""]",32194,32156,38,3,1.0,32156,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,22.54247925337404,0.1972718397155404,0.45737163349986076,0.6546434732154012,23.19712272658944
niah_multikey_1_32768,niah_multikey_1,32768,niah_multikey_1_32768_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.29964506067335606,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,7197531,"[""7197531""]",32194,32156,38,3,0.03980594601318572,1280,0.03980594601318572,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.038692865254697936,0.0,0.0,0.0,1.0,0.0,True,22.582111538387835,0.4970121094956994,0.9092016099020839,1.4062137193977833,23.98832525778562
niah_multikey_2_4096,niah_multikey_2,4096,niah_multikey_2_4096_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,The special magic number for deadpan-gladiolus is: 5368887.,"[""5368887""]",3627,3585,42,18,1.0,3585,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.2990471459925175,0.05368501599878073,0.6365369372069836,0.6902219532057643,1.9892690991982818
niah_multikey_2_4096,niah_multikey_2,4096,niah_multikey_2_4096_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.26150387339293957,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,The special magic number for deadpan-gladiolus is: 5368887.,"[""5368887""]",3627,3585,42,18,0.07140864714086471,256,0.07140864714086471,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.07183241800092452,0.0,0.0,0.0,1.0,0.0,True,1.3490092605352402,0.31452534440904856,1.5055457893759012,1.8200711337849498,3.16908039432019
niah_multikey_2_8192,niah_multikey_2,8192,niah_multikey_2_8192_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,3980174,"[""3980174""]",7630,7594,36,3,1.0,7594,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.186793959699571,0.07398141548037529,0.14211422577500343,0.21609564125537872,3.40288960095495
