task,base_task,requested_length,sample_id,method,executed_path,configured_sampled_quantile_sample_count,configured_index_bits_per_token,index_build_seconds,qk_prebuild_seconds,qk_prebuild_layers,qk_batched_allocation_layers,packed_qmse_sample_count,packed_qmse_value_sketch_rank,packed_qmse_value_sketch_bits,packed_qmse_value_sketch_executed,packed_qmse_value_sketch_tail_alpha,packed_qmse_debug_value_sketch_disabled,sampled_candidate_overflow_fraction,sampled_quantile_fallback,metric,score,prediction,answers,prompt_tokens,prefix_tokens,suffix_tokens,generated_tokens,configured_attention_fraction,configured_attention_tokens,configured_candidate_fraction,configured_projection_dim,configured_score_mode,attention_link_ratio,exact_qk_ratio,estimated_retained_mass,temporal_reuse_rate,gpu_kv_storage_ratio,scan_dimension_fraction,diagnostics_enabled,prefill_seconds,query_seconds,decode_seconds,online_seconds,total_seconds
cwe_4096,cwe,4096,cwe_4096_6,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,768,306.0,0.0,0.21415775455534458,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,0.8,"To determine the 10 most common words in the list, I'll count the frequency of each word. Here are the results:\n\n1. **xylophone** (24 occurrences)\n2. **stay** (24 occurrences)\n3. **minimum** (23 occurrences)\n4. **selective** (20 occurrences)\n5. **amendment** (19 occurrences)\n6. **ambulance** (18 occurrences)\n7. **reasoning** (17 occurrences)\n8. **spiffy** (16 occurrences)\n9. **cocoa** (3 occurrences)\n10. **death","[""selective"", ""scientific"", ""ambulance"", ""reasoning"", ""burrow"", ""amendment"", ""xylophone"", ""minimum"", ""stay"", ""spiffy""]",2871,2834,37,120,0.0903316866619619,256,0.0903316866619619,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.08951916557471964,0.0,0.0,0.0,1.0,0.0,True,1.0042485632002354,0.2618506122380495,8.248016245663166,8.509866857901216,9.514115421101451
cwe_4096,cwe,4096,cwe_4096_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,0.9,"To determine the 10 most common words in the list, I'll count the frequency of each word. Here are the results:\n\n1. **do** (34 occurrences)\n2. **breadcrumb** (24 occurrences)\n3. **instruct** (23 occurrences)\n4. **bankbook** (22 occurrences)\n5. **prize** (21 occurrences)\n6. **daddy** (20 occurrences)\n7. **oriented** (19 occurrences)\n8. **coordinator** (18 occurrences)\n9. **ludicrous** (17 occurrences)\n10. **breadcrumb** (","[""bankbook"", ""prize"", ""instruct"", ""oriented"", ""breadcrumb"", ""coordinator"", ""do"", ""ludicrous"", ""daddy"", ""prestige""]",2766,2729,37,120,1.0,2729,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,0.8076688358560205,0.04313031118363142,3.7655699914321303,3.8087003026157618,4.616369138471782
cwe_4096,cwe,4096,cwe_4096_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,768,306.0,0.0,0.24983048904687166,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,0.9,"To determine the 10 most common words in the list, I'll count the frequency of each word. Here are the results:\n\n1. **do** (34 occurrences)\n2. **breadcrumb** (24 occurrences)\n3. **instruct** (23 occurrences)\n4. **bankbook** (22 occurrences)\n5. **prize** (21 occurrences)\n6. **daddy** (20 occurrences)\n7. **oriented** (19 occurrences)\n8. **coordinator** (18 occurrences)\n9. **ludicrous** (17 occurrences)\n10. **breadcrumb** (","[""bankbook"", ""prize"", ""instruct"", ""oriented"", ""breadcrumb"", ""coordinator"", ""do"", ""ludicrous"", ""daddy"", ""prestige""]",2766,2729,37,120,0.09380725540491022,256,0.09380725540491022,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.09321502356473563,0.0,0.0,0.0,1.0,0.0,True,0.8189665107056499,0.29261178337037563,6.549233824014664,6.841845607385039,7.660812118090689
cwe_4096,cwe,4096,cwe_4096_8,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,0.9,"To determine the 10 most common words in the list, I'll count the frequency of each word. Here are the results:\n\n1. **architect** (34 occurrences)\n2. **pennant** (32 occurrences)\n3. **recapitulation** (23 occurrences)\n4. **bootee** (22 occurrences)\n5. **island** (21 occurrences)\n6. **dueling** (20 occurrences)\n7. **tiresome** (19 occurrences)\n8. **archives** (18 occurrences)\n9. **gorgeous** (17 occurrences","[""ridge"", ""tiresome"", ""architect"", ""gorgeous"", ""pennant"", ""bootee"", ""dueling"", ""recapitulation"", ""island"", ""archives""]",2964,2927,37,120,1.0,2927,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,0.8322677789255977,0.04315038397908211,3.7462800117209554,3.7894303957000375,4.621698174625635
cwe_4096,cwe,4096,cwe_4096_8,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,768,306.0,0.0,0.26281596440821886,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,0.9,"To determine the 10 most common words in the list, I'll count the frequency of each word. Here are the results:\n\n1. **architect** (34 occurrences)\n2. **pennant** (32 occurrences)\n3. **recapitulation** (23 occurrences)\n4. **bootee** (22 occurrences)\n5. **island** (21 occurrences)\n6. **tiresome** (20 occurrences)\n7. **dueling** (19 occurrences)\n8. **archives** (18 occurrences)\n9. **gorgeous** (17 occurrences","[""ridge"", ""tiresome"", ""architect"", ""gorgeous"", ""pennant"", ""bootee"", ""dueling"", ""recapitulation"", ""island"", ""archives""]",2964,2927,37,120,0.08746156474205671,256,0.08746156474205671,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.08731986025989126,0.0,0.0,0.0,1.0,0.0,True,0.835505542345345,0.30599064473062754,6.45504327211529,6.761033916845918,7.596539459191263
cwe_4096,cwe,4096,cwe_4096_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,"To determine the 10 most common words in the list, I'll count the frequency of each word. Here are the results:\n\n1. **premeditation** (14 times)\n2. **beer** (14 times)\n3. **notation** (13 times)\n4. **cygnet** (13 times)\n5. **needle** (12 times)\n6. **depot** (12 times)\n7. **trick** (11 times)\n8. **bamboo** (11 times)\n9. **silver** (10 times)\n10. **driving**","[""silver"", ""driving"", ""needle"", ""beer"", ""depot"", ""cygnet"", ""bamboo"", ""notation"", ""premeditation"", ""trick""]",2868,2831,37,120,1.0,2831,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.1437413711100817,0.05286466050893068,4.119256057776511,4.172120718285441,5.315862089395523
cwe_4096,cwe,4096,cwe_4096_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,768,306.0,0.0,0.2494980115443468,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,"To determine the 10 most common words in the list, I'll count the frequency of each word. Here are the results:\n\n1. **premeditation** (23 occurrences)\n2. **notation** (22 occurrences)\n3. **beer** (21 occurrences)\n4. **cygnet** (19 occurrences)\n5. **needle** (18 occurrences)\n6. **depot** (17 occurrences)\n7. **trick** (16 occurrences)\n8. **bamboo** (15 occurrences)\n9. **driving** (14 occurrences)\n10. **silver**","[""silver"", ""driving"", ""needle"", ""beer"", ""depot"", ""cygnet"", ""bamboo"", ""notation"", ""premeditation"", ""trick""]",2868,2831,37,120,0.09042741080890145,256,0.09042741080890145,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.08999362417925831,0.0,0.0,0.0,1.0,0.0,True,1.0956400111317635,0.3001765515655279,8.347257623448968,8.647434175014496,9.74307418614626
fwe_4096,fwe,4096,fwe_4096_0,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,0.6666666666666666,esjqmz (appears 73 times)\nqneazi (appears 43 times)\nlhwbwj (appears 24 times),"[""esjqmz"", ""qneazi"", ""safypc""]",4037,3985,52,31,1.0,3985,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.2232377538457513,0.04671736806631088,0.9854003926739097,1.0321177607402205,2.255355514585972
fwe_4096,fwe,4096,fwe_4096_0,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.2609557257965207,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,0.6666666666666666,esjqmz (appears 73 times)\nqneazi (appears 43 times)\nlhwbwj (appears 24 times),"[""esjqmz"", ""qneazi"", ""safypc""]",4037,3985,52,31,0.06424090338770388,256,0.06424090338770388,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06421572481132376,0.0,0.0,0.0,1.0,0.0,True,1.2258051419630647,0.3074052566662431,2.1308239102363586,2.4382291669026017,3.6640343088656664
fwe_4096,fwe,4096,fwe_4096_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,"ffzahv (appears 43 times), pljxdz (appears 26 times), and qdbhsh (appears 24 times).","[""ffzahv"", ""pljxdz"", ""qdbhsh""]",3951,3899,52,33,1.0,3899,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.6124075837433338,0.06142478995025158,1.402069223113358,1.4634940130636096,3.0759015968069434
fwe_4096,fwe,4096,fwe_4096_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.2626271452754736,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,"ffzahv (appears 43 times), pljxdz (appears 24 times), and qdbhsh (appears 23 times).","[""ffzahv"", ""pljxdz"", ""qdbhsh""]",3951,3899,52,33,0.06565786098999743,256,0.06565786098999743,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06606441470732025,0.0,0.0,0.0,1.0,0.0,True,1.6717416662722826,0.3224584776908159,2.304465346969664,2.62692382466048,4.298665490932763
fwe_4096,fwe,4096,fwe_4096_2,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,"diqjpp (appears 43 times), orlnoy (appears 24 times), and pzrqsk (appears 23 times).","[""diqjpp"", ""orlnoy"", ""pzrqsk""]",3963,3911,52,33,1.0,3911,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.1621460327878594,0.04629473201930523,1.042946713976562,1.0892414459958673,2.2513874787837267
fwe_4096,fwe,4096,fwe_4096_2,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.2724645147100091,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,0.6666666666666666,"diqjpp, orlnoy, and ksnhqa","[""diqjpp"", ""orlnoy"", ""pzrqsk""]",3963,3911,52,15,0.06545640501150601,256,0.06545640501150601,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06603984637384551,0.0,0.0,0.0,1.0,0.0,True,1.1651731636375189,0.31825225334614515,1.379075233824551,1.6973274871706963,2.862500650808215
fwe_4096,fwe,4096,fwe_4096_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,"fpirrl (appears 73 times), \npmckgp (appears 64 times), \nqlrtdd (appears 56 times).","[""fpirrl"", ""pmckgp"", ""qlrtdd""]",3950,3898,52,32,1.0,3898,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.461129069328308,0.056408535689115524,1.3035372607409954,1.359945796430111,2.821074865758419
