layer,head,group,token_count,query_count,mean_selected_tokens_per_query,score_mean,score_std,score_min,score_p10,score_p25,score_p50,score_p75,score_p90,score_p99,score_max,weight_mean,weight_std,weight_min,weight_p10,weight_p25,weight_p50,weight_p75,weight_p90,weight_p99,weight_max,sampled_value_count
4,4,score_top_90pct,634573,128,4957.6015625,-9.880753413614352,3.8527002230049803,-19.125,-15.1875,-13.0,-9.9375,-7.21875,-4.96875,-1.40625,8.125,0.0002017182345895078,0.01068576108388053,2.7142732506035827e-12,2.0827428670600057e-10,1.8189894035458565e-09,4.0046870708465576e-08,6.258487701416016e-07,5.513429641723633e-06,0.00019550323486328125,0.92578125,200000
4,5,score_top_90pct,634573,128,4957.6015625,-9.579217614640081,3.8387770712605813,-18.875,-14.6875,-12.5625,-9.5625,-6.9375,-4.75,-0.8671875,8.5,0.000201700082296185,0.00844196907771457,7.787548383930698e-12,2.4374458007514477e-10,2.1100277081131935e-09,3.958120942115784e-08,5.438923835754395e-07,4.708766937255859e-06,0.00022602081298828125,0.8203125,200000
4,6,score_top_90pct,634573,128,4957.6015625,-10.937962934327492,3.961480138240678,-19.5,-16.125,-13.6875,-10.5,-7.8125,-5.65625,-1.3046875,7.5625,0.000201671754420254,0.00864575746726068,3.311129148642067e-12,1.1505107977427542e-10,1.3242242857813835e-09,3.166496753692627e-08,4.880130290985107e-07,4.500150680541992e-06,0.0003605186939239502,0.8984375,200000
4,7,score_top_90pct,634573,128,4957.6015625,-10.29337302344943,3.88001181837844,-19.125,-15.4375,-13.1875,-10.25,-7.46875,-5.25,-1.3671875,8.625,0.00020172068406329008,0.011118759829449239,1.4210854715202004e-12,1.1368683772161603e-10,1.076841726899147e-09,2.0954757928848267e-08,3.371387720108032e-07,3.203749656677246e-06,0.0001544952392578125,0.96484375,200000
4,8,score_top_90pct,634573,128,4957.6015625,-8.605506780002065,3.4226861291831696,-17.375,-13.0625,-11.0625,-8.4375,-6.09375,-4.09375,-0.515625,9.625,0.00020169773849223956,0.011722592406990874,1.3585577107733116e-11,4.5292836148291826e-10,3.6816345527768135e-09,5.075708031654358e-08,5.476176738739014e-07,4.202127456665039e-06,0.0001583099365234375,0.9765625,200000
4,9,score_top_90pct,634573,128,4957.6015625,-5.590447196197778,2.8878102180588625,-14.25,-9.375,-7.65625,-5.625,-3.625,-1.8671875,1.2890625,11.3125,0.0002016945446331622,0.012296128568073893,9.367795428261161e-11,5.3551048040390015e-09,2.7939677238464355e-08,2.169981598854065e-07,1.5348196029663086e-06,8.761882781982422e-06,0.00018978118896484375,0.98828125,200000
4,10,score_top_90pct,634573,128,4957.6015625,-1.361865679952522,2.194717309963613,-6.625,-3.6875,-2.546875,-1.1171875,0.40673828125,1.8671875,4.75,12.375,0.00020167971187557606,0.009107465644622748,1.1455267667770386e-07,7.301568984985352e-07,1.8551945686340332e-06,6.22868537902832e-06,2.4080276489257812e-05,8.678436279296875e-05,0.000904083251953125,0.796875,200000
4,11,score_top_90pct,634573,128,4957.6015625,0.30718532351452704,2.5488881165014585,-5.78125,-2.140625,-0.90625,0.66796875,2.40625,4.0625,7.375,15.3125,0.00020169588452669332,0.007735302880132198,2.6542693376541138e-08,3.725290298461914e-07,1.1324882507324219e-06,4.887580871582031e-06,2.384185791015625e-05,0.00010585784912109375,0.00147247314453125,0.94921875,200000
4,12,score_top_90pct,634573,128,4957.6015625,3.0437926337645,1.8343423854085672,-0.9609375,1.078125,2.03125,3.21875,4.53125,5.75,7.71875,15.3125,0.00020159387969551104,0.007396647918084692,7.487833499908447e-07,4.827976226806641e-06,1.0609626770019531e-05,2.9087066650390625e-05,8.630752563476562e-05,0.000244140625,0.0015183687210083008,0.83203125,200000
4,13,score_top_90pct,634573,128,4957.6015625,7.470542679388345,2.4012079718640584,1.515625,4.53125,5.78125,7.4375,9.1875,10.8125,13.625,23.125,0.00020173197364080044,0.008534642815857578,1.0884832590818405e-08,3.9674341678619385e-07,1.2814998626708984e-06,5.364418029785156e-06,2.3245811462402344e-05,8.96453857421875e-05,0.0011444091796875,0.84375,200000
4,14,score_top_90pct,634573,128,4957.6015625,-10.716194713807553,3.7397404488945103,-19.125,-15.8125,-13.5,-10.5625,-8.0,-5.9375,-2.359375,7.125,0.00020169974358913466,0.009996576010238005,9.379164112033322e-12,2.9831426218152046e-10,2.8230715543031693e-09,5.634501576423645e-08,7.264316082000732e-07,5.7220458984375e-06,0.000209808349609375,0.9375,200000
4,15,score_top_90pct,634573,128,4957.6015625,-10.083026038030692,3.125271594988388,-18.375,-14.0625,-12.1875,-9.875,-7.6875,-5.875,-2.671875,7.71875,0.0002017304340547599,0.00947225148372947,6.411937647499144e-11,4.2782630771398544e-09,2.6659108698368073e-08,2.775341272354126e-07,2.5480985641479492e-06,1.5204772353172302e-05,0.0002956688404083252,0.82421875,200000
5,0,score_top_90pct,634573,128,4957.6015625,-13.763097802331252,5.480348660563681,-28.25,-20.625,-17.875,-13.6875,-9.375,-6.1875,-1.734375,9.9375,0.00020171184311420332,0.013183092150765222,1.0495077029659683e-16,1.9895196601282805e-13,4.149569576838985e-12,2.5647750589996576e-10,1.9674189388751984e-08,5.029141902923584e-07,4.887580871582031e-05,0.99609375,200000
5,1,score_top_90pct,634573,128,4957.6015625,-13.519824655959598,5.820822160726684,-27.75,-20.625,-17.625,-13.4375,-8.9375,-5.40625,-0.64056396484375,10.3125,0.0002016906726085542,0.010174592505462638,2.220446049250313e-16,2.8954616482224083e-13,6.30961949354969e-12,4.656612873077393e-10,4.423782229423523e-08,1.6316771507263184e-06,0.0002031475305557251,0.9296875,200000
5,2,score_top_90pct,634573,128,4957.6015625,-10.741688677858969,4.809541413000739,-24.25,-17.25,-14.25,-10.4375,-6.90625,-4.34375,-0.921875,8.25,0.0002017119204175595,0.01220840063404786,7.438494264988549e-15,1.6370904631912708e-11,3.310560714453459e-10,1.525040715932846e-08,5.550682544708252e-07,7.331371307373047e-06,0.0002336651086807251,0.98828125,200000
5,3,score_top_90pct,634573,128,4957.6015625,-10.981085675672855,4.933363085684812,-22.75,-17.0,-13.875,-10.125,-6.6875,-4.15625,-0.640625,8.6875,0.00020171756130827183,0.01168186183940748,4.6629367034256575e-14,1.546140993013978e-11,3.4560798667371273e-10,1.5599653124809265e-08,4.991888999938965e-07,6.4373016357421875e-06,0.00022029876708984375,0.9765625,200000
5,4,score_top_90pct,634573,128,4957.6015625,-5.896519300983201,3.4079514981594374,-13.5,-9.8125,-8.0625,-5.84375,-3.359375,-1.0625,3.21875,8.875,0.00020171948985324068,0.0035537788513546583,2.5647750589996576e-10,8.207280188798904e-09,4.423782229423523e-08,4.0978193283081055e-07,4.76837158203125e-06,4.649162292480469e-05,0.0030364990234375,0.63671875,200000
5,5,score_top_90pct,634573,128,4957.6015625,-0.02540001382267538,1.7863767130618597,-3.84375,-1.515625,-0.703125,0.359375,1.59375,2.8125,5.03125,10.3125,0.00020153591917946814,0.003701807598660699,1.0952353477478027e-06,5.751848220825195e-06,1.1801719665527344e-05,3.147125244140625e-05,0.00010204315185546875,0.0003299713134765625,0.0023956298828125,0.40625,200000
5,6,score_top_90pct,634573,128,4957.6015625,-11.419295164819493,5.0576019754222035,-22.75,-17.625,-14.9375,-11.25,-7.34375,-4.21875,-0.1689453125,10.125,0.00020174097520803922,0.011466926112565608,2.4202861936828413e-14,3.225864020350855e-12,5.070432962384075e-11,2.153683453798294e-09,1.0617077350616455e-07,2.384185791015625e-06,0.000141143798828125,0.984375,200000
5,7,score_top_90pct,634573,128,4957.6015625,-10.996284195484602,4.807317057595505,-21.625,-16.5,-13.9375,-10.6875,-6.90625,-3.953125,-0.041736602783203125,10.125,0.00020168157964864765,0.011298633177367057,3.042011087472929e-14,8.640199666842818e-12,1.3460521586239338e-10,4.045432433485985e-09,1.7508864402770996e-07,3.516674041748047e-06,0.00019359588623046875,0.97265625,200000
5,8,score_top_90pct,634573,128,4957.6015625,-10.366158877086443,4.338869863691501,-21.375,-15.1875,-13.1875,-10.3125,-6.8125,-4.125,0.03980255126953125,9.3125,0.00020171537793462087,0.00959688460542423,1.2523315717771766e-13,6.502887117676437e-11,6.511982064694166e-10,1.1583324521780014e-08,3.7439167499542236e-07,6.16908073425293e-06,0.0003223419189453125,0.99609375,200000
5,9,score_top_90pct,634573,128,4957.6015625,-13.112473614146836,4.745315736908941,-24.0,-18.625,-16.5,-13.1875,-9.25,-6.28125,-2.140625,7.875,0.00020166892472291657,0.008244705790959667,3.6637359812630166e-14,5.030642569181509e-12,4.7066350816749036e-11,1.2514647096395493e-09,6.100162863731384e-08,1.2367963790893555e-06,7.96392560005188e-05,0.72265625,200000
5,10,score_top_90pct,634573,128,4957.6015625,-5.352821910640354,3.696135436847394,-14.0625,-9.5625,-7.78125,-5.25,-2.5,-0.1796875,3.53125,12.3125,0.0002017307358478139,0.01066886947438371,9.492850949754938e-12,1.3096723705530167e-09,7.8580342233181e-09,9.080395102500916e-08,1.4007091522216797e-06,1.3887882232666016e-05,0.000537872314453125,0.91796875,200000
5,11,score_top_90pct,634573,128,4957.6015625,-8.454643122225496,4.136752999172881,-17.625,-13.0625,-11.0,-8.0625,-4.96875,-2.65625,1.0078125,11.25,0.00020171098216333712,0.01034370894795266,2.9558577807620168e-12,1.609805622138083e-10,1.2514647096395493e-09,2.270098775625229e-08,5.066394805908203e-07,5.334615707397461e-06,0.0002269744873046875,0.9921875,200000
5,12,score_top_90pct,634573,128,4957.6015625,-7.246761783489646,3.5492942398708376,-14.9375,-9.5625,-8.0,-6.09375,-4.0,-1.9453125,1.78125,11.5,0.00020170990940315353,0.009972469182725563,3.169020601490047e-12,4.103640094399452e-09,2.0838342607021332e-08,1.4621764421463013e-07,1.2740492820739746e-06,9.715557098388672e-06,0.00041961669921875,0.96875,200000
5,13,score_top_90pct,634573,128,4957.6015625,-7.684348683706406,3.288588427038445,-16.5,-10.8125,-9.4375,-7.5,-5.15625,-2.984375,1.3048095703125,11.125,0.0002017200790682509,0.010604153972819974,9.592326932761353e-13,1.331500243395567e-09,6.199115887284279e-09,4.423782229423523e-08,4.880130290985107e-07,4.291534423828125e-06,0.00035858154296875,0.9921875,200000
5,14,score_top_90pct,634573,128,4957.6015625,-12.844490298495996,5.335877760515449,-27.375,-20.125,-17.0,-13.0625,-8.8125,-5.53125,-1.1875,9.25,0.00020166140939019186,0.010695435084801894,2.8622937353617317e-16,7.993605777301127e-13,1.9099388737231493e-11,1.0986695997416973e-09,7.497146725654602e-08,2.1457672119140625e-06,0.00017261505126953125,0.98046875,200000
5,15,score_top_90pct,634573,128,4957.6015625,-11.352525936978488,4.1205799945643244,-20.375,-16.0,-13.625,-10.8125,-7.65625,-5.28125,-2.1875,6.9375,0.00020168767092768676,0.009836528516699495,1.7763568394002505e-12,3.183231456205249e-10,3.259629011154175e-09,5.9138983488082886e-08,1.3634562492370605e-06,1.4901161193847656e-05,0.000331878662109375,0.90625,200000
6,0,score_top_90pct,634573,128,4957.6015625,-2.8672083988419304,3.101884843471068,-10.3125,-6.84375,-5.15625,-2.984375,-0.62109375,1.546875,5.25,13.875,0.00020169045112457617,0.00739074683546793,3.092281986027956e-11,1.210719347000122e-08,6.239861249923706e-08,5.066394805908203e-07,4.9173831939697266e-06,3.504753112792969e-05,0.00099945068359375,0.95703125,200000
6,1,score_top_90pct,634573,128,4957.6015625,-2.9264209088454662,3.0777264989992865,-11.875,-6.09375,-4.5,-2.4375,-0.2490234375,1.7421875,5.53125,15.0,0.00020174157823057477,0.008616915945495646,2.7284841053187847e-10,2.3399479687213898e-08,1.2386590242385864e-07,9.5367431640625e-07,7.808208465576172e-06,4.792213439941406e-05,0.00103759765625,0.984375,200000
6,2,score_top_90pct,634573,128,4957.6015625,-9.983086350486863,3.3113932718212014,-19.125,-13.9375,-12.3125,-9.9375,-7.5,-5.53125,-2.359375,8.1875,0.00020171260215238242,0.00804020536556637,3.774403012357652e-11,2.7794158086180687e-09,1.5133991837501526e-08,1.564621925354004e-07,1.7881393432617188e-06,1.2814998626708984e-05,0.0003052055835723877,0.9375,200000
6,3,score_top_90pct,634573,128,4957.6015625,-7.352259794676893,2.9791534213171733,-14.75,-10.8125,-9.3125,-7.25,-5.15625,-3.34375,-0.267547607421875,10.75,0.00020172119334493926,0.01066487788691952,1.0095391189679503e-10,3.987224772572517e-09,2.1886080503463745e-08,1.825392246246338e-07,1.5869736671447754e-06,9.775161743164062e-06,0.0001964569091796875,0.97265625,200000
6,4,score_top_90pct,634573,128,4957.6015625,-2.1184921421306555,2.704362328756011,-9.5625,-5.46875,-4.0625,-2.3125,-0.44140625,1.3046875,4.75,16.375,0.00020170715672738606,0.011135189064946364,1.5688783605583012e-11,5.558831617236137e-09,2.828892320394516e-08,1.8347054719924927e-07,1.2516975402832031e-06,7.063150405883789e-06,0.00019359588623046875,0.99609375,200000
6,5,score_top_90pct,634573,128,4957.6015625,-3.6877353398774155,2.675144413339335,-10.9375,-6.75,-5.40625,-3.640625,-1.8046875,-0.15625,2.984375,14.5,0.00020170431960967787,0.010116323573670913,1.1482370609883219e-11,7.974449545145035e-09,3.841705620288849e-08,2.4586915969848633e-07,1.6689300537109375e-06,8.940696716308594e-06,0.00018310546875,0.99609375,200000
6,6,score_top_90pct,634573,128,4957.6015625,10.506571421845871,3.065920389432126,3.984375,6.75,8.1875,10.0625,12.125,14.25,18.625,29.75,0.00020170898289002413,0.005226850779965973,1.7266188478970435e-12,8.335337042808533e-08,5.178153514862061e-07,3.6954879760742188e-06,2.586841583251953e-05,0.00014019012451171875,0.0021514892578125,0.52734375,200000
6,7,score_top_90pct,634573,128,4957.6015625,13.742497735682104,4.9994489215682085,1.3359375,7.59375,10.125,13.5,17.25,20.625,26.5,44.0,0.00020173807628521756,0.01344519899784829,1.7143946852427039e-18,5.6621374255882984e-14,1.5560885913146194e-12,7.412381819449365e-11,3.3614924177527428e-09,9.080395102500916e-08,1.6450881958007812e-05,1.0,200000
6,8,score_top_90pct,634573,128,4957.6015625,-2.0247931121892973,2.663342255522769,-7.5,-4.46875,-3.34375,-1.765625,0.014862060546875,1.78125,5.5,13.6875,0.00020169868839362617,0.005442408190611563,5.704350769519806e-09,1.4435499906539917e-07,4.5634806156158447e-07,2.130866050720215e-06,1.1742115020751953e-05,6.246566772460938e-05,0.0019683837890625,0.69140625,200000
6,9,score_top_90pct,634573,128,4957.6015625,-0.5047709347997652,2.9619720121057225,-7.875,-3.90625,-2.25,-0.275390625,1.8984375,3.984375,7.59375,15.1875,0.00020172206068296006,0.007788180916361502,4.474713932722807e-10,4.0745362639427185e-08,1.7229467630386353e-07,1.0058283805847168e-06,7.450580596923828e-06,5.1021575927734375e-05,0.0015031099319458008,0.88671875,200000
6,10,score_top_90pct,634573,128,4957.6015625,8.142751960828877,2.7576561512326756,0.37890625,4.5625,6.0,7.78125,9.6875,11.5,14.6875,22.5,0.00020171777236615928,0.007015742881650411,1.594889909029007e-08,2.849847078323364e-07,9.387731552124023e-07,4.32133674621582e-06,2.2649765014648438e-05,0.00010919570922851562,0.001739501953125,0.875,200000
6,11,score_top_90pct,634573,128,4957.6015625,10.85248818398356,3.19177408693806,3.421875,6.625,8.25,10.3125,12.75,15.125,19.5,27.875,0.0002017107707297347,0.006510263269272756,8.803908713161945e-10,1.6763806343078613e-07,7.338821887969971e-07,4.26173210144043e-06,2.574920654296875e-05,0.00012969970703125,0.0020751953125,0.890625,200000
6,12,score_top_90pct,634573,128,4957.6015625,2.9910625070729155,2.6801912640720436,-2.65625,-0.28125,0.91015625,2.546875,4.40625,6.28125,10.9375,22.125,0.00020170160751112776,0.008901416299984992,3.205968823749572e-11,9.371433407068253e-09,3.841705620288849e-08,2.2631138563156128e-07,1.519918441772461e-06,9.655952453613281e-06,0.000701904296875,0.890625,200000
6,13,score_top_90pct,634573,128,4957.6015625,6.385283640657773,2.822594309707176,0.421875,2.796875,4.03125,5.78125,7.96875,10.0625,13.8125,22.5,0.00020170838127641974,0.0069065246653318615,2.455635694786906e-10,3.748573362827301e-08,1.648440957069397e-07,1.1101365089416504e-06,9.059906005859375e-06,6.4849853515625e-05,0.00182342529296875,0.73046875,200000
6,14,score_top_90pct,634573,128,4957.6015625,4.849437487262288,3.2114067475744528,-3.6875,1.1015625,2.765625,4.8125,7.03125,9.1875,12.875,19.625,0.00020168516143343715,0.004124696903586764,1.641456037759781e-08,3.166496753692627e-07,1.080334186553955e-06,5.602836608886719e-06,3.552436828613281e-05,0.00019741058349609375,0.0029909610748291016,0.703125,200000
6,15,score_top_90pct,634573,128,4957.6015625,5.217246629174017,3.0816511650333145,-2.890625,1.59375,3.203125,5.15625,7.28125,9.375,13.0625,20.375,0.00020171988623253977,0.006693804423967158,1.3897079043090343e-09,8.936058293329552e-08,4.3213367462158203e-07,2.6226043701171875e-06,1.7404556274414062e-05,0.000102996826171875,0.0023345947265625,0.95703125,200000
7,0,score_top_90pct,634573,128,4957.6015625,-4.958802577524326,2.732011861378343,-13.25,-8.5,-6.8125,-4.84375,-3.046875,-1.46875,1.484375,8.625,0.00020170509142216614,0.007367941385536801,4.045432433485985e-09,1.1688098311424255e-07,5.438923835754395e-07,3.56137752532959e-06,2.110004425048828e-05,9.1552734375e-05,0.00104522705078125,0.8125,200000
7,1,score_top_90pct,634573,128,4957.6015625,-9.401073038237918,4.746874084853095,-20.5,-15.3125,-12.3125,-8.3125,-5.40625,-3.25,0.388671875,9.5,0.00020171969339682861,0.008075709966936774,4.511946372076636e-13,6.548361852765083e-11,1.229636836796999e-09,6.984919309616089e-08,1.3336539268493652e-06,1.1622905731201172e-05,0.000385284423828125,0.95703125,200000
7,2,score_top_90pct,634573,128,4957.6015625,-17.067859571022563,7.133268902932314,-33.5,-27.375,-22.625,-15.5625,-11.0625,-8.0625,-4.125,6.59375,0.00020169173588193464,0.00974781244080359,1.5504091066542713e-17,1.3600232051658168e-14,1.6555645743210334e-12,1.8917489796876907e-09,1.7043203115463257e-07,3.4123659133911133e-06,0.000179290771484375,0.890625,200000
7,3,score_top_90pct,634573,128,4957.6015625,-16.535573638198443,6.690514659602351,-32.25,-25.5,-21.25,-14.75,-10.75,-8.0,-4.15625,5.03125,0.00020171311810297243,0.009420330800657236,3.361026734705064e-17,9.192646643896296e-14,6.45172804070171e-12,3.899913281202316e-09,2.2631138563156128e-07,3.5762786865234375e-06,0.00016498565673828125,0.90234375,200000
7,4,score_top_90pct,634573,128,4957.6015625,-1.455301640075137,1.939838058824392,-6.21875,-3.265625,-2.34375,-1.1640625,0.1494140625,1.4921875,3.953125,10.875,0.0002016336699778411,0.0057060489903040055,2.5890767574310303e-07,1.9669532775878906e-06,4.500150680541992e-06,1.3172626495361328e-05,4.482269287109375e-05,0.00016021728515625,0.00153350830078125,0.69140625,200000
7,5,score_top_90pct,634573,128,4957.6015625,-2.86413202764683,2.788048928472517,-9.875,-5.9375,-4.5,-2.71875,-0.7421875,1.28125,4.625,10.8125,0.00020171676272609155,0.005759440987670519,6.606569513678551e-09,1.019798219203949e-07,3.9674341678619385e-07,2.0712614059448242e-06,1.3768672943115234e-05,9.72747802734375e-05,0.002044677734375,0.8828125,200000
7,6,score_top_90pct,634573,128,4957.6015625,-0.5403991051955025,2.7472619393586477,-8.25,-4.0625,-2.59375,-0.734375,1.359375,3.421875,6.84375,13.6875,0.00020170896795535385,0.0056154350858096435,1.6298145055770874e-09,7.82310962677002e-08,3.650784492492676e-07,2.339482307434082e-06,1.728534698486328e-05,0.00012111663818359375,0.0030364990234375,0.8671875,200000
7,7,score_top_90pct,634573,128,4957.6015625,-2.728543795591874,3.213649891553147,-11.0625,-6.4375,-4.6875,-2.5625,-0.353515625,1.6796875,5.40625,13.6875,0.00020170646700861994,0.006004038823057869,4.802132025361061e-10,2.421438694000244e-08,1.2665987014770508e-07,1.0281801223754883e-06,8.52346420288086e-06,5.936622619628906e-05,0.0018310546875,0.8359375,200000
7,8,score_top_90pct,634573,128,4957.6015625,-9.381991681684967,4.311324892990733,-19.875,-15.125,-12.4375,-8.9375,-6.09375,-4.03125,-0.8123779296875,9.3125,0.00020169374126061598,0.010540371142161838,5.400124791776761e-13,9.049472282640636e-11,1.3606040738523006e-09,4.7264620661735535e-08,8.195638656616211e-07,6.586313247680664e-06,0.00016117095947265625,0.96875,200000
7,9,score_top_90pct,634573,128,4957.6015625,-9.85590979460795,4.658736383238925,-20.75,-15.9375,-13.0625,-9.1875,-6.21875,-4.0625,-0.54296875,10.1875,0.00020169337503244368,0.009119544491247567,8.393286066166183e-14,2.97859514830634e-11,5.238689482212067e-10,2.6542693376541138e-08,5.960464477539062e-07,5.7220458984375e-06,0.00017833709716796875,0.9296875,200000
7,10,score_top_90pct,634573,128,4957.6015625,-11.857453586161482,5.702514472215905,-26.375,-19.25,-15.5625,-10.125,-6.90625,-4.625,-1.2578125,7.34375,0.0002017086024786115,0.008001250043350977,3.5110803153770576e-15,5.7980287238024175e-12,2.473825588822365e-10,5.611218512058258e-08,1.4230608940124512e-06,1.3470649719238281e-05,0.000385284423828125,0.8515625,200000
7,11,score_top_90pct,634573,128,4957.6015625,-10.572530545392334,5.379938886549431,-24.625,-18.25,-14.5625,-9.125,-5.875,-3.625,-0.2304534912109375,8.5625,0.00020165001329748596,0.008773526661007952,1.1435297153639112e-14,5.8832938520936295e-12,2.1009327610954642e-10,4.7497451305389404e-08,1.296401023864746e-06,1.2636184692382812e-05,0.0003604888916015625,0.84765625,200000
7,12,score_top_90pct,634573,128,4957.6015625,-9.708308379094092,5.833611064246955,-24.75,-17.75,-14.25,-8.375,-5.03125,-2.53125,1.734375,9.5625,0.000201730379012516,0.008145347237394974,3.497202527569243e-15,2.8990143619012088e-12,9.595169103704393e-11,3.282912075519562e-08,9.387731552124023e-07,1.0788440704345703e-05,0.00055694580078125,0.94140625,200000
7,13,score_top_90pct,634573,128,4957.6015625,-9.327815752310018,4.530647109670595,-21.125,-15.0,-12.1875,-8.0625,-5.25,-3.296875,-0.365234375,7.5,0.00020172256827389186,0.009064303986650897,1.8118839761882555e-12,4.474713932722807e-10,6.810296326875687e-09,4.2282044887542725e-07,6.794929504394531e-06,4.6253204345703125e-05,0.000743865966796875,0.87890625,200000
7,14,score_top_90pct,634573,128,4957.6015625,1.118136485778245,2.299809877457116,-4.125,-1.4609375,-0.2578125,1.1953125,2.8125,4.40625,7.375,13.4375,0.0002016752940310375,0.006257304595217987,8.568167686462402e-08,9.201467037200928e-07,2.3096799850463867e-06,7.867813110351562e-06,3.2901763916015625e-05,0.00014495849609375,0.0022125244140625,0.98046875,200000
7,15,score_top_90pct,634573,128,4957.6015625,3.410660817935121,2.252220943553379,-2.296875,0.6640625,1.8671875,3.25,4.78125,6.28125,9.0625,14.6875,0.000201612656427123,0.0025591815061020776,3.1851232051849365e-07,3.1888484954833984e-06,7.4803829193115234e-06,2.3126602172851562e-05,8.392333984375e-05,0.0002956390380859375,0.0030364990234375,0.65625,200000
8,0,score_top_90pct,634573,128,4957.6015625,-3.934159150806428,2.0351420438554797,-8.5,-6.1875,-5.1875,-3.890625,-2.46875,-1.0625,1.625,9.875,0.00020170654543912104,0.00817133992226741,1.7113052308559418e-08,2.2621861717198044e-07,6.183981895446777e-07,2.3245811462402344e-06,9.715557098388672e-06,3.8623809814453125e-05,0.00051116943359375,0.78125,200000
8,1,score_top_90pct,634573,128,4957.6015625,3.8792686822908378,2.416769320291755,-2.34375,0.77734375,2.09375,3.734375,5.5,7.15625,10.0625,19.0,0.00020166030553959405,0.007941602763151734,2.759043127298355e-08,3.686182026285678e-07,1.1771917343139648e-06,5.0067901611328125e-06,2.4080276489257812e-05,0.00010061264038085938,0.0012359619140625,0.9375,200000
8,2,score_top_90pct,634573,128,4957.6015625,-0.7780256665246856,2.682536486923131,-6.6875,-3.796875,-2.46875,-0.69140625,1.390625,3.359375,6.625,14.125,0.00020170131191737085,0.002760370973954191,7.334165275096893e-09,1.6763806343078613e-07,5.699694156646729e-07,3.159046173095703e-06,2.384185791015625e-05,0.00016689300537109375,0.0036163330078125,0.328125,200000
8,3,score_top_90pct,634573,128,4957.6015625,-2.9557072212892073,2.1886286468715994,-7.34375,-5.3125,-4.375,-2.96875,-1.234375,0.375,2.96875,7.96875,0.00020169573621320677,0.0034068616432327966,7.916241884231567e-08,1.0356307029724121e-06,2.6971101760864258e-06,1.0967254638671875e-05,5.888938903808594e-05,0.000278472900390625,0.0030975341796875,0.62109375,200000
8,4,score_top_90pct,634573,128,4957.6015625,6.485317239776787,2.7041757955045695,-0.392578125,3.421875,4.71875,6.40625,8.25,9.9375,12.875,23.5,0.00020170893047778506,0.011448886336135975,3.6561687011271715e-10,4.912726581096649e-08,2.1606683731079102e-07,1.2889504432678223e-06,7.808208465576172e-06,4.100799560546875e-05,0.000705718994140625,0.99609375,200000
8,5,score_top_90pct,634573,128,4957.6015625,-0.43039805371247875,2.481628839753305,-6.0625,-3.0,-1.7578125,-0.1494140625,1.6015625,3.265625,6.375,16.125,0.0002017130207927938,0.01048417130787337,2.7212081477046013e-09,1.4994293451309204e-07,5.587935447692871e-07,2.682209014892578e-06,1.3828277587890625e-05,6.389617919921875e-05,0.001068115234375,0.96875,200000
8,6,score_top_90pct,634573,128,4957.6015625,4.940160600458645,2.7198851080629143,-2.015625,1.2890625,2.703125,4.5625,6.53125,8.375,11.5625,19.0,0.00020172322962617735,0.005516732776292961,3.841705620288849e-09,1.9185245037078857e-07,9.052455425262451e-07,5.364418029785156e-06,3.0517578125e-05,0.00014695525169372559,0.0021514892578125,0.890625,200000
8,7,score_top_90pct,634573,128,4957.6015625,3.2713355981216283,2.5840858909916387,-3.0,0.408203125,1.703125,3.359375,5.15625,6.96875,10.1875,19.125,0.00020174020001411617,0.009921961668901486,1.331500243395567e-09,1.1641532182693481e-07,5.029141902923584e-07,2.8014183044433594e-06,1.6450881958007812e-05,7.963180541992188e-05,0.00115966796875,0.9921875,200000
8,8,score_top_90pct,634573,128,4957.6015625,-1.5435697573567293,2.1811727376727115,-7.03125,-4.125,-3.046875,-1.625,-0.0250244140625,1.421875,4.09375,15.0,0.0002016818706398961,0.011974303015153702,1.0986695997416973e-09,2.60770320892334e-08,9.73232090473175e-08,4.600733518600464e-07,2.3096799850463867e-06,1.0251998901367188e-05,0.000133514404296875,1.0,200000
8,9,score_top_90pct,634573,128,4957.6015625,-4.02364431968426,2.1904456657425846,-9.25,-6.71875,-5.625,-4.25,-2.65625,-1.125,1.4921875,11.75,0.0002016900843328314,0.010447432290353593,3.3032847568392754e-09,5.797483026981354e-08,1.8347054719924927e-07,7.897615432739258e-07,4.023313522338867e-06,1.8596649169921875e-05,0.000255584716796875,0.98046875,200000
8,10,score_top_90pct,634573,128,4957.6015625,-4.572849254414977,2.5059672273395748,-10.125,-7.5625,-6.375,-4.71875,-2.75,-0.8046875,2.3125,8.4375,0.00020171428328903996,0.006720009226139304,5.617039278149605e-09,1.0523945093154907e-07,3.557652235031128e-07,1.8104910850524902e-06,1.3053417205810547e-05,8.96453857421875e-05,0.00180816650390625,0.75390625,200000
8,11,score_top_90pct,634573,128,4957.6015625,-4.512195160724712,2.497778073744757,-9.75,-7.21875,-6.0,-4.40625,-2.59375,-0.74609375,2.328125,9.5625,0.00020169784575886505,0.00692339022296754,7.741618901491165e-09,1.2200325727462769e-07,4.0605664253234863e-07,1.996755599975586e-06,1.2576580047607422e-05,7.772445678710938e-05,0.00154876708984375,0.89453125,200000
