task,base_task,requested_length,sample_id,method,executed_path,configured_sampled_quantile_sample_count,configured_index_bits_per_token,index_build_seconds,qk_prebuild_seconds,qk_prebuild_layers,qk_batched_allocation_layers,packed_qmse_sample_count,packed_qmse_value_sketch_rank,packed_qmse_value_sketch_bits,packed_qmse_value_sketch_executed,packed_qmse_value_sketch_tail_alpha,packed_qmse_debug_value_sketch_disabled,sampled_candidate_overflow_fraction,sampled_quantile_fallback,metric,score,prediction,answers,prompt_tokens,prefix_tokens,suffix_tokens,generated_tokens,configured_attention_fraction,configured_attention_tokens,configured_candidate_fraction,configured_projection_dim,configured_score_mode,attention_link_ratio,exact_qk_ratio,estimated_retained_mass,temporal_reuse_rate,gpu_kv_storage_ratio,scan_dimension_fraction,diagnostics_enabled,prefill_seconds,query_seconds,decode_seconds,online_seconds,total_seconds
niah_single_2_8192,niah_single_2,8192,niah_single_2_8192_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.26733431220054626,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,5635017,"[""5635017""]",8079,8037,42,3,0.06009705113848451,483,0.06009705113848451,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06015826436159241,0.0,0.0,0.0,1.0,0.0,True,3.1894305804744363,0.33697346318513155,0.8046033345162868,1.1415767977014184,4.331007378175855
niah_single_2_8192,niah_single_2,8192,niah_single_2_8192_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,6144280,"[""6144280""]",8070,8034,36,3,1.0,8034,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.1209086775779724,0.06987599655985832,0.12670823466032743,0.19658423122018576,3.317492908798158
niah_single_2_8192,niah_single_2,8192,niah_single_2_8192_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2710769549012184,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,6144280,"[""6144280""]",8070,8034,36,3,0.06011949215832711,483,0.06011949215832711,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060016829802172385,0.0,0.0,0.0,1.0,0.0,True,3.2352633588016033,0.34173825941979885,0.8101017875596881,1.151840046979487,4.38710340578109
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9249789,"[""9249789""]",15981,15939,42,3,1.0,15939,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,7.749705007299781,0.11300228256732225,0.20324002671986818,0.31624230928719044,8.065947316586971
niah_single_2_16384,niah_single_2,16384,niah_single_2_16384_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2749841511249542,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9249789,"[""9249789""]",15981,15939,42,3,0.060041407867494824,957,0.060041407867494824,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06024583646185292,0.0,0.0,0.0,1.0,0.0,True,7.9175891149789095,0.38776393979787827,0.8322401074692607,1.220004047267139,9.137593162246048
niah_single_2_32768,niah_single_2,32768,niah_single_2_32768_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,8857296,"[""8857296""]",32138,32102,36,3,1.0,32102,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,21.40098980627954,0.1895600464195013,0.385856500826776,0.5754165472462773,21.976406353525817
niah_single_2_32768,niah_single_2,32768,niah_single_2_32768_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.2808597953990102,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,8857296,"[""8857296""]",32138,32102,36,3,0.03987290511494611,1280,0.03987290511494611,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.03846707409287262,0.0,0.0,0.0,1.0,0.0,True,21.755902630276978,0.47061819676309824,0.9061617404222488,1.376779937185347,23.132682567462325
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,1f45dbfd-f7dc-47e0-b097-4b2b46a02a9b,"[""1f45dbfd-f7dc-47e0-b097-4b2b46a02a9b""]",3721,3685,36,25,1.0,3685,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.3139350414276123,0.054312231950461864,0.8665661690756679,0.9208784010261297,2.234813442453742
niah_single_3_4096,niah_single_3,4096,niah_single_3_4096_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.25924185011535883,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,1f45dbfd-f7dc-47e0-b097-4b2b46a02a9b,"[""1f45dbfd-f7dc-47e0-b097-4b2b46a02a9b""]",3721,3685,36,25,0.06947082767978291,256,0.06947082767978291,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06990903554446826,0.0,0.0,0.0,1.0,0.0,True,1.3272392461076379,0.31180551555007696,1.8623175779357553,2.174123093485832,3.50136233959347
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,f4e559e5-9622-4348-8f5a-e9d38e6e5003,"[""f4e559e5-9622-4348-8f5a-e9d38e6e5003""]",7418,7378,40,26,1.0,7378,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.013742044568062,0.07034408021718264,1.1924164164811373,1.26276049669832,4.276502541266382
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.27067828830331564,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,f4e559e5-9622-4348-8f5a-e9d38e6e5003,"[""f4e559e5-9622-4348-8f5a-e9d38e6e5003""]",7418,7378,40,26,0.06004337218758471,443,0.06004337218758471,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06022976881441098,0.0,0.0,0.0,1.0,0.0,True,3.0687409061938524,0.34241877030581236,1.9221226274967194,2.2645413978025317,5.333282303996384
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,90fa6b57-24ac-4130-9eaf-528d2e709838,"[""90fa6b57-24ac-4130-9eaf-528d2e709838""]",7409,7373,36,22,1.0,7373,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.0756523441523314,0.07031240127980709,1.0561009040102363,1.1264133052900434,4.202065649442375
niah_single_3_8192,niah_single_3,8192,niah_single_3_8192_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2689339844509959,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,90fa6b57-24ac-4130-9eaf-528d2e709838,"[""90fa6b57-24ac-4130-9eaf-528d2e709838""]",7409,7373,36,22,0.060084090600840905,443,0.060084090600840905,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06013608565267201,0.0,0.0,0.0,1.0,0.0,True,3.066389531828463,0.34053758811205626,1.7408681577071548,2.081405745819211,5.147795277647674
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,a8149562-da00-4f16-b946-9bcf4082cbb9,"[""a8149562-da00-4f16-b946-9bcf4082cbb9""]",15993,15955,38,21,1.0,15955,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.252311144955456,0.11470308993011713,1.634617724455893,1.7493208143860102,10.001631959341466
niah_single_3_16384,niah_single_3,16384,niah_single_3_16384_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.27826919220387936,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,a8149562-da00-4f16-b946-9bcf4082cbb9,"[""a8149562-da00-4f16-b946-9bcf4082cbb9""]",15993,15955,38,21,0.0600438733939204,958,0.0600438733939204,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060232396553064456,0.0,0.0,0.0,1.0,0.0,True,8.348205820657313,0.3944112369790673,1.6993132149800658,2.093724451959133,10.441930272616446
niah_single_3_32768,niah_single_3,32768,niah_single_3_32768_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,4a552ea0-8acb-4e09-8ccc-9cea109fd8ee,"[""4a552ea0-8acb-4e09-8ccc-9cea109fd8ee""]",32161,32123,38,22,1.0,32123,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,22.421351303346455,0.1976713314652443,2.9029509918764234,3.1006223233416677,25.521973626688123
niah_single_3_32768,niah_single_3,32768,niah_single_3_32768_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.2872205972671509,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,4a552ea0-8acb-4e09-8ccc-9cea109fd8ee,"[""4a552ea0-8acb-4e09-8ccc-9cea109fd8ee""]",32161,32123,38,22,0.03984683871369424,1280,0.03984683871369424,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.039060153014720114,0.0,0.0,0.0,1.0,0.0,True,22.518988358788192,0.4831377323716879,2.008354913443327,2.491492645815015,25.010481004603207
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,8229768.,"[""8229768""]",3758,3718,40,4,1.0,3718,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.364150914363563,0.05446672346442938,0.13950794655829668,0.19397467002272606,1.5581255843862891
niah_multikey_1_4096,niah_multikey_1,4096,niah_multikey_1_4096_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.26442733500152826,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,8229768.,"[""8229768""]",3758,3718,40,4,0.06885422270037654,256,0.06885422270037654,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06840859925688256,0.0,0.0,0.0,1.0,0.0,True,1.4137405911460519,0.3188040442764759,0.8307661972939968,1.1495702415704727,2.5633108327165246
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,7069742,"[""7069742""]",7445,7407,38,3,1.0,7407,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.358553260564804,0.06965136993676424,0.12713389005512,0.19678525999188423,3.5553385205566883
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_1,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.27331741340458393,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,7069742,"[""7069742""]",7445,7407,38,3,0.06007830430673687,445,0.06007830430673687,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.0601656580154893,0.0,0.0,0.0,1.0,0.0,True,3.1289816834032536,0.3470553122460842,0.8140533268451691,1.1611086390912533,4.290090322494507
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_9,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,5853035,"[""5853035""]",7446,7408,38,3,1.0,7408,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.027904295362532,0.07284099701792002,0.13386988826096058,0.2067108852788806,3.2346151806414127
niah_multikey_1_8192,niah_multikey_1,8192,niah_multikey_1_8192_9,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.26994186639785767,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,5853035,"[""5853035""]",7446,7408,38,3,0.060070194384449244,445,0.060070194384449244,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.060369449316839,0.0,0.0,0.0,1.0,0.0,True,3.162718404084444,0.34254343807697296,0.8035487830638885,1.1460922211408615,4.308810625225306
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_7,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,3686631,"[""3686631""]",16032,15992,40,3,1.0,15992,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,8.24436988402158,0.12374842818826437,0.2540767965838313,0.3778252247720957,8.622195108793676
niah_multikey_1_16384,niah_multikey_1,16384,niah_multikey_1_16384_7,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1280,306.0,0.0,0.2769169854000211,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,3686631,"[""3686631""]",16032,15992,40,3,0.060030015007503754,960,0.060030015007503754,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06014799878895611,0.0,0.0,0.0,1.0,0.0,True,8.394256569445133,0.3941099625080824,0.8212527018040419,1.2153626643121243,9.609619233757257
niah_multikey_1_32768,niah_multikey_1,32768,niah_multikey_1_32768_5,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,9236745,"[""9236745""]",32195,32157,38,3,1.0,32157,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,22.4613752765581,0.1960318274796009,0.42383500188589096,0.6198668293654919,23.081242105923593
niah_multikey_1_32768,niah_multikey_1,32768,niah_multikey_1_32768_5,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1792,306.0,0.0,0.28319410700351,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,9236745,"[""9236745""]",32195,32157,38,3,0.03980470815063594,1280,0.03980470815063594,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.039094024846513024,0.0,0.0,0.0,1.0,0.0,True,22.50806062296033,0.47939078602939844,0.9108496885746717,1.3902404746040702,23.8983010975644
niah_multikey_2_4096,niah_multikey_2,4096,niah_multikey_2_4096_3,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,7057663,"[""7057663""]",3663,3621,42,3,1.0,3621,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,1.4360336447134614,0.05361967906355858,0.10291226767003536,0.15653194673359394,1.5925655914470553
niah_multikey_2_4096,niah_multikey_2,4096,niah_multikey_2_4096_3,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,qksieve_qmse_oas_requestlocal_valuesketch16_sorted_c64,1024,306.0,0.0,0.2606889298185706,32,32,512.0,16.0,4.0,1.0,0.5,0.0,0.0,0.0,ruler_string_match,1.0,7057663,"[""7057663""]",3663,3621,42,3,0.07069870201601768,256,0.07069870201601768,128,pca_hierarchical_autoqmsetotal15z_qkmetric_qfused_gqa4_wmma_kappend_valuesketch16i4shared_wometric_sortcompact_unbiased_packed_direct_oas,0.06986970637736535,0.0,0.0,0.0,1.0,0.0,True,1.3294714577496052,0.3145649414509535,0.7710572220385075,1.085622163489461,2.415093621239066
niah_multikey_2_8192,niah_multikey_2,8192,niah_multikey_2_8192_1,full_kv,full_kv,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ruler_string_match,1.0,7383657,"[""7383657""]",7646,7610,36,3,1.0,7610,1.0,0,full_kv,1.0,1.0,1.0,0.0,1.0,1.0,True,3.1660652766004205,0.07285250164568424,0.13718942739069462,0.21004192903637886,3.3761072056367993
